0,1.25
1.87e-05,1.25
3.74e-05,1.25
5.62e-05,1.25
7.49e-05,1.25
9.36e-05,1.25
0.000112,1.25
0.000131,1.25
0.000262,1.25
0.000524,1.25
0.000777,1.25
0.00108,1.25
0.00135,1.25
0.00163,1.25
0.00195,1.26
0.00208,1.26
0.00226,1.26
0.00255,1.26
0.00312,1.26
0.00391,1.27
0.00401,1.27
0.00422,1.27
0.00465,1.27
0.00549,1.28
0.00586,1.28
0.00624,1.28
0.00674,1.28
0.00781,1.29
0.00791,1.29
0.00804,1.29
0.00831,1.29
0.00883,1.3
0.00977,1.3
0.0101,1.3
0.0105,1.31
0.0113,1.32
0.0117,1.32
0.0119,1.32
0.0122,1.33
0.0129,1.33
0.0137,1.34
0.0138,1.34
0.014,1.34
0.0145,1.34
0.0154,1.35
0.0156,1.35
0.0157,1.35
0.0158,1.35
0.016,1.35
0.0165,1.36
0.0174,1.37
0.0176,1.37
0.0177,1.37
0.0179,1.37
0.0183,1.38
0.0191,1.38
0.0195,1.38
0.0196,1.38
0.0198,1.38
0.0201,1.38
0.0208,1.38
0.0215,1.38
0.0216,1.38
0.0219,1.38
0.0224,1.38
0.0234,1.38
0.0238,1.39
0.0242,1.39
0.025,1.38
0.0254,1.38
0.0255,1.38
0.0257,1.38
0.026,1.38
0.0267,1.38
0.0273,1.37
0.0275,1.37
0.0276,1.37
0.0279,1.37
0.0285,1.36
0.0292,1.36
0.0293,1.36
0.0295,1.36
0.0298,1.36
0.0304,1.35
0.0313,1.35
0.0314,1.35
0.0316,1.34
0.0321,1.34
0.033,1.33
0.0332,1.32
0.0336,1.32
0.0342,1.31
0.0352,1.29
0.0353,1.29
0.0355,1.29
0.0359,1.29
0.0368,1.28
0.0371,1.28
0.0374,1.27
0.0377,1.27
0.0384,1.26
0.0391,1.25
0.0395,1.25
0.04,1.24
0.041,1.23
0.0413,1.22
0.0418,1.22
0.0427,1.21
0.043,1.2
0.0431,1.2
0.0435,1.2
0.0442,1.19
0.0449,1.18
0.0451,1.18
0.0453,1.18
0.0459,1.17
0.0469,1.17
0.0472,1.17
0.0477,1.16
0.0486,1.16
0.0488,1.16
0.049,1.16
0.0494,1.15
0.0501,1.15
0.0508,1.14
0.0509,1.14
0.0512,1.14
0.0518,1.14
0.0527,1.14
0.0528,1.14
0.0531,1.14
0.0535,1.14
0.0545,1.15
0.0547,1.15
0.0548,1.15
0.0549,1.15
0.0552,1.15
0.0558,1.15
0.0566,1.15
0.0569,1.15
0.0573,1.15
0.058,1.16
0.0586,1.16
0.0587,1.16
0.0589,1.16
0.0592,1.16
0.0599,1.17
0.0606,1.17
0.0607,1.17
0.0608,1.17
0.061,1.17
0.0615,1.17
0.0624,1.18
0.0625,1.18
0.0626,1.19
0.0628,1.19
0.0632,1.19
0.0639,1.2
0.0645,1.21
0.0646,1.21
0.0649,1.21
0.0654,1.21
0.0662,1.22
0.0664,1.22
0.0667,1.22
0.067,1.22
0.0677,1.23
0.0684,1.23
0.0688,1.24
0.0694,1.24
0.0703,1.25
0.0704,1.25
0.0707,1.25
0.0711,1.25
0.072,1.26
0.0723,1.26
0.0726,1.26
0.073,1.27
0.0739,1.27
0.0742,1.27
0.0748,1.28
0.0755,1.28
0.0762,1.28
0.0763,1.28
0.0766,1.28
0.0772,1.29
0.0781,1.29
0.0782,1.29
0.0785,1.29
0.0789,1.29
0.0798,1.29
0.0801,1.29
0.0802,1.29
0.0804,1.29
0.0808,1.29
0.0815,1.29
0.082,1.29
0.0824,1.29
0.0828,1.29
0.0837,1.29
0.084,1.29
0.0841,1.29
0.0841,1.29
0.0843,1.29
0.0845,1.29
0.0849,1.29
0.0854,1.29
0.0858,1.29
0.0859,1.29
0.0859,1.29
0.0859,1.29
0.0859,1.29
0.086,1.29
0.086,1.29
0.086,1.29
0.086,1.29
0.0861,1.29
0.0863,1.29
0.0865,1.29
0.0868,1.29
0.0872,1.28
0.0878,1.28
0.0879,1.28
0.0879,1.28
0.088,1.28
0.0882,1.28
0.0885,1.28
0.089,1.28
0.0897,1.28
0.0898,1.28
0.0899,1.28
0.0899,1.28
0.0901,1.28
0.0903,1.27
0.0909,1.27
0.0917,1.27
0.0918,1.27
0.0919,1.26
0.092,1.26
0.0923,1.26
0.0928,1.26
0.0934,1.26
0.0938,1.26
0.0938,1.26
0.094,1.26
0.0942,1.26
0.0948,1.26
0.0957,1.25
0.0958,1.25
0.096,1.25
0.0965,1.25
0.0971,1.25
0.0971,1.25
0.0973,1.25
0.0977,1.25
0.0977,1.25
0.0978,1.25
0.098,1.25
0.0984,1.25
0.0987,1.24
0.0991,1.24
0.0994,1.24
0.0996,1.24
0.0997,1.24
0.0998,1.24
0.1,1.24
0.1,1.24
0.101,1.24
0.101,1.24
0.102,1.24
0.102,1.24
0.102,1.24
0.102,1.24
0.103,1.24
0.104,1.24
0.104,1.24
0.104,1.24
0.104,1.24
0.104,1.24
0.105,1.24
0.105,1.23
0.105,1.23
0.106,1.23
0.106,1.23
0.107,1.23
0.107,1.23
0.108,1.23
0.108,1.23
0.108,1.23
0.109,1.23
0.109,1.23
0.109,1.23
0.11,1.23
0.11,1.23
0.11,1.23
0.111,1.23
0.111,1.23
0.111,1.23
0.112,1.23
0.112,1.23
0.113,1.23
0.113,1.23
0.113,1.23
0.113,1.23
0.114,1.23
0.114,1.23
0.115,1.23
0.115,1.23
0.115,1.23
0.115,1.23
0.115,1.23
0.116,1.23
0.116,1.23
0.116,1.23
0.117,1.23
0.117,1.23
0.117,1.23
0.117,1.23
0.117,1.23
0.118,1.23
0.118,1.23
0.119,1.23
0.119,1.23
0.119,1.23
0.119,1.23
0.12,1.23
0.12,1.23
0.121,1.23
0.121,1.23
0.122,1.23
0.123,1.23
0.123,1.23
0.123,1.23
0.124,1.23
0.124,1.23
0.125,1.23
0.125,1.23
0.125,1.23
0.126,1.22
0.127,1.22
0.127,1.22
0.127,1.22
0.127,1.22
0.127,1.22
0.128,1.22
0.128,1.22
0.129,1.23
0.129,1.23
0.129,1.23
0.129,1.23
0.13,1.22
0.131,1.22
0.131,1.22
0.131,1.22
0.131,1.22
0.131,1.22
0.132,1.22
0.133,1.22
0.133,1.22
0.133,1.22
0.133,1.22
0.134,1.22
0.135,1.22
0.135,1.22
0.135,1.22
0.136,1.22
0.137,1.22
0.137,1.22
0.137,1.22
0.137,1.22
0.138,1.22
0.139,1.22
0.139,1.22
0.14,1.22
0.141,1.22
0.141,1.22
0.141,1.22
0.141,1.22
0.142,1.22
0.143,1.22
0.143,1.22
0.143,1.22
0.143,1.22
0.143,1.22
0.143,1.22
0.144,1.22
0.144,1.23
0.145,1.23
0.145,1.23
0.145,1.23
0.145,1.23
0.145,1.23
0.145,1.23
0.146,1.23
0.146,1.23
0.147,1.23
0.147,1.23
0.147,1.23
0.148,1.23
0.148,1.23
0.149,1.23
0.149,1.23
0.15,1.24
0.15,1.24
0.151,1.24
0.151,1.24
0.152,1.24
0.152,1.24
0.153,1.25
0.153,1.25
0.154,1.25
0.155,1.25
0.155,1.25
0.155,1.25
0.155,1.25
0.156,1.25
0.156,1.26
0.156,1.26
0.156,1.26
0.157,1.26
0.157,1.26
0.158,1.26
0.158,1.26
0.159,1.26
0.159,1.26
0.16,1.26
0.16,1.26
0.16,1.26
0.16,1.26
0.161,1.26
0.161,1.27
0.162,1.27
0.162,1.27
0.162,1.27
0.162,1.27
0.163,1.27
0.163,1.27
0.164,1.27
0.164,1.27
0.164,1.27
0.165,1.27
0.166,1.27
0.166,1.27
0.166,1.27
0.166,1.27
0.166,1.27
0.167,1.27
0.167,1.27
0.168,1.27
0.168,1.27
0.168,1.27
0.168,1.27
0.169,1.27
0.169,1.27
0.17,1.27
0.17,1.27
0.17,1.27
0.17,1.27
0.17,1.27
0.17,1.27
0.171,1.27
0.171,1.27
0.172,1.27
0.172,1.27
0.172,1.27
0.172,1.27
0.173,1.26
0.174,1.26
0.174,1.26
0.174,1.26
0.175,1.26
0.176,1.26
0.177,1.25
0.177,1.25
0.178,1.25
0.178,1.25
0.178,1.25
0.178,1.25
0.179,1.25
0.179,1.25
0.179,1.25
0.179,1.25
0.18,1.25
0.18,1.25
0.18,1.25
0.181,1.24
0.182,1.24
0.182,1.24
0.182,1.24
0.182,1.24
0.183,1.24
0.184,1.23
0.184,1.23
0.184,1.23
0.184,1.23
0.185,1.23
0.186,1.23
0.186,1.23
0.186,1.23
0.186,1.23
0.188,1.23
0.188,1.23
0.188,1.23
0.189,1.23
0.189,1.23
0.189,1.23
0.19,1.23
0.19,1.23
0.19,1.22
0.191,1.22
0.191,1.22
0.191,1.22
0.192,1.22
0.192,1.22
0.193,1.22
0.193,1.22
0.193,1.22
0.194,1.22
0.194,1.22
0.194,1.22
0.195,1.22
0.195,1.22
0.195,1.22
0.195,1.22
0.196,1.22
0.196,1.22
0.196,1.22
0.197,1.22
0.197,1.22
0.197,1.22
0.197,1.22
0.198,1.22
0.198,1.22
0.198,1.22
0.199,1.22
0.199,1.22
0.199,1.22
0.199,1.22
0.2,1.22
0.2,1.22
0.201,1.22
0.201,1.23
0.202,1.23
0.203,1.23
0.203,1.23
0.203,1.23
0.203,1.23
0.204,1.23
0.204,1.23
0.205,1.23
0.205,1.23
0.205,1.23
0.205,1.23
0.205,1.23
0.205,1.23
0.205,1.23
0.206,1.23
0.206,1.23
0.206,1.23
0.207,1.23
0.207,1.23
0.207,1.23
0.207,1.23
0.207,1.23
0.208,1.23
0.208,1.23
0.208,1.23
0.209,1.23
0.209,1.24
0.209,1.24
0.209,1.24
0.209,1.24
0.21,1.24
0.21,1.24
0.21,1.24
0.211,1.24
0.211,1.24
0.211,1.24
0.211,1.24
0.212,1.24
0.212,1.24
0.212,1.24
0.213,1.24
0.213,1.24
0.213,1.24
0.213,1.24
0.213,1.24
0.213,1.24
0.214,1.24
0.214,1.24
0.214,1.24
0.215,1.24
0.215,1.24
0.215,1.24
0.215,1.24
0.215,1.24
0.216,1.24
0.216,1.24
0.217,1.24
0.217,1.24
0.217,1.24
0.217,1.24
0.218,1.24
0.218,1.24
0.219,1.24
0.219,1.24
0.219,1.24
0.22,1.24
0.221,1.24
0.221,1.24
0.221,1.24
0.221,1.24
0.222,1.24
0.222,1.24
0.223,1.24
0.223,1.24
0.223,1.24
0.224,1.24
0.225,1.24
0.225,1.24
0.225,1.24
0.225,1.24
0.226,1.24
0.227,1.24
0.227,1.24
0.227,1.24
0.227,1.24
0.227,1.24
0.228,1.24
0.228,1.24
0.229,1.24
0.229,1.24
0.229,1.24
0.229,1.24
0.229,1.24
0.229,1.24
0.23,1.24
0.23,1.24
0.23,1.24
0.231,1.24
0.231,1.24
0.231,1.24
0.231,1.24
0.232,1.24
0.232,1.24
0.232,1.24
0.233,1.24
0.233,1.24
0.233,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.234,1.24
0.235,1.24
0.235,1.24
0.235,1.24
0.235,1.24
0.235,1.24
0.235,1.24
0.236,1.24
0.236,1.24
0.236,1.24
0.236,1.24
0.236,1.24
0.236,1.24
0.236,1.24
0.237,1.24
0.237,1.24
0.237,1.24
0.237,1.24
0.237,1.24
0.238,1.24
0.238,1.25
0.238,1.25
0.238,1.25
0.239,1.25
0.239,1.25
0.239,1.25
0.239,1.25
0.24,1.25
0.24,1.24
0.24,1.24
0.24,1.24
0.241,1.24
0.241,1.24
0.242,1.25
0.242,1.25
0.242,1.25
0.242,1.25
0.243,1.25
0.243,1.25
0.243,1.25
0.244,1.25
0.244,1.25
0.244,1.25
0.245,1.25
0.245,1.25
0.246,1.25
0.246,1.25
0.246,1.25
0.246,1.25
0.246,1.25
0.247,1.25
0.247,1.25
0.247,1.25
0.248,1.25
0.248,1.25
0.248,1.25
0.248,1.25
0.248,1.25
0.249,1.25
0.25,1.25
0.25,1.25
0.25,1.25
0.25,1.25
0.25,1.25
0.251,1.25
0.251,1.25
0.252,1.26
0.252,1.26
0.252,1.26
0.252,1.26
0.252,1.26
0.252,1.26
0.253,1.25
0.253,1.25
0.254,1.25
0.254,1.25
0.254,1.25
0.254,1.25
0.254,1.25
0.254,1.25
0.254,1.25
0.255,1.25
0.255,1.25
0.255,1.25
0.255,1.25
0.256,1.25
0.256,1.25
0.256,1.26
0.256,1.26
0.256,1.26
0.256,1.26
0.256,1.26
0.257,1.25
0.257,1.25
0.257,1.25
0.257,1.25
0.258,1.25
0.258,1.25
0.258,1.25
0.258,1.25
0.259,1.25
0.259,1.25
0.259,1.25
0.259,1.25
0.26,1.25
0.26,1.25
0.26,1.25
0.26,1.25
0.26,1.25
0.261,1.25
0.261,1.25
0.261,1.25
0.262,1.25
0.262,1.25
0.262,1.25
0.262,1.25
0.262,1.25
0.262,1.25
0.263,1.25
0.263,1.25
0.263,1.24
0.263,1.24
0.264,1.24
0.264,1.24
0.264,1.24
0.264,1.24
0.264,1.24
0.265,1.24
0.265,1.24
0.266,1.24
0.266,1.24
0.266,1.24
0.266,1.24
0.266,1.24
0.266,1.24
0.267,1.24
0.267,1.24
0.268,1.24
0.268,1.24
0.268,1.24
0.268,1.24
0.269,1.24
0.27,1.24
0.27,1.24
0.27,1.23
0.27,1.23
0.271,1.23
0.271,1.23
0.271,1.23
0.271,1.23
0.272,1.23
0.272,1.23
0.272,1.23
0.273,1.23
0.273,1.23
0.274,1.23
0.274,1.23
0.274,1.23
0.275,1.23
0.275,1.23
0.276,1.23
0.276,1.23
0.277,1.22
0.277,1.22
0.277,1.22
0.278,1.22
0.278,1.22
0.279,1.22
0.279,1.22
0.28,1.22
0.28,1.22
0.281,1.23
0.281,1.23
0.282,1.23
0.282,1.23
0.283,1.23
0.284,1.23
0.285,1.23
0.285,1.23
0.286,1.23
0.286,1.23
0.287,1.23
0.287,1.23
0.287,1.23
0.287,1.23
0.288,1.23
0.288,1.23
0.288,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.289,1.23
0.29,1.23
0.29,1.23
0.291,1.23
0.291,1.23
0.291,1.23
0.291,1.23
0.291,1.23
0.291,1.23
0.292,1.23
0.292,1.23
0.292,1.23
0.293,1.24
0.293,1.24
0.293,1.24
0.293,1.24
0.293,1.24
0.293,1.24
0.294,1.24
0.294,1.24
0.294,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.295,1.24
0.296,1.24
0.296,1.24
0.296,1.24
0.296,1.24
0.297,1.24
0.297,1.24
0.297,1.24
0.297,1.24
0.298,1.24
0.298,1.24
0.299,1.24
0.299,1.24
0.299,1.24
0.299,1.24
0.299,1.24
0.3,1.24
0.3,1.24
0.301,1.24
0.301,1.24
0.301,1.24
0.302,1.24
0.302,1.25
0.303,1.25
0.303,1.25
0.303,1.25
0.303,1.25
0.304,1.25
0.304,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.305,1.25
0.306,1.25
0.306,1.25
0.306,1.25
0.306,1.25
0.306,1.25
0.306,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.307,1.25
0.308,1.25
0.308,1.25
0.308,1.25
0.308,1.25
0.309,1.25
0.309,1.25
0.309,1.25
0.309,1.25
0.309,1.25
0.309,1.25
0.31,1.25
0.31,1.25
0.31,1.25
0.31,1.25
0.311,1.25
0.311,1.25
0.311,1.25
0.311,1.25
0.311,1.25
0.311,1.25
0.312,1.25
0.312,1.25
0.313,1.25
0.313,1.25
0.313,1.25
0.313,1.25
0.313,1.25
0.314,1.25
0.314,1.25
0.314,1.25
0.314,1.25
0.315,1.25
0.315,1.25
0.315,1.25
0.315,1.25
0.316,1.25
0.316,1.25
0.316,1.25
0.316,1.25
0.317,1.25
0.317,1.25
0.317,1.25
0.318,1.25
0.318,1.25
0.319,1.25
0.319,1.25
0.319,1.24
0.32,1.24
0.32,1.24
0.32,1.24
0.321,1.24
0.321,1.24
0.322,1.25
0.322,1.25
0.322,1.25
0.322,1.25
0.323,1.25
0.323,1.25
0.324,1.24
0.324,1.24
0.324,1.24
0.325,1.24
0.325,1.24
0.326,1.24
0.326,1.25
0.326,1.25
0.326,1.25
0.326,1.25
0.326,1.25
0.326,1.25
0.326,1.25
0.326,1.25
0.327,1.24
0.327,1.24
0.327,1.24
0.327,1.24
0.327,1.24
0.328,1.24
0.328,1.24
0.328,1.24
0.328,1.24
0.329,1.24
0.329,1.24
0.329,1.24
0.33,1.24
0.33,1.24
0.33,1.24
0.33,1.24
0.331,1.24
0.331,1.24
0.332,1.25
0.332,1.25
0.332,1.25
0.332,1.25
0.332,1.25
0.332,1.25
0.332,1.25
0.332,1.25
0.332,1.25
0.333,1.25
0.333,1.25
0.333,1.24
0.333,1.24
0.334,1.24
0.334,1.24
0.334,1.24
0.334,1.24
0.334,1.24
0.334,1.24
0.335,1.24
0.335,1.24
0.335,1.24
0.335,1.24
0.335,1.24
0.336,1.24
0.336,1.24
0.336,1.24
0.337,1.24
0.337,1.24
0.338,1.24
0.338,1.24
0.338,1.24
0.338,1.24
0.339,1.24
0.339,1.24
0.34,1.24
0.34,1.24
0.34,1.24
0.34,1.24
0.34,1.24
0.341,1.24
0.341,1.24
0.342,1.24
0.342,1.24
0.342,1.24
0.343,1.24
0.344,1.24
0.344,1.24
0.344,1.24
0.344,1.24
0.344,1.24
0.345,1.24
0.345,1.24
0.346,1.24
0.346,1.24
0.346,1.24
0.346,1.24
0.346,1.24
0.346,1.24
0.347,1.24
0.347,1.24
0.348,1.24
0.348,1.24
0.348,1.24
0.348,1.24
0.349,1.24
0.349,1.24
0.35,1.24
0.35,1.24
0.35,1.24
